단위중량(kg),투입중량(kg),염색길이(m),투입중량/길이,투입중량/액량,공정진행시간(%),진행온도,포속1,포속3,포속4,염색색차 DE
146.0,187.4,1600.0,0.117125,0.04685,33.33,81.5,133,126,40,0.3946269
400.0,143.6,37.0,3.881081081081081,0.0718,17.12,55.1,87,113,8,0.6883717
320.0,197.6,601.0,0.3287853577371048,0.0988,83.54,78.7,67,69,99,2.601036
450.0,53.3,100.0,0.5329999999999999,0.0533,67.02,105.3,150,75,142,0.2996852
350.0,128.0,273.0,0.4688644688644688,0.064,34.16,99.9,126,118,25,0.2007852
625.0,155.4,34.0,4.570588235294117,0.0777,73.41,98.9,70,68,94,0.9041876
460.0,112.4,24.0,4.683333333333334,0.0562,21.68,127.3,41,74,66,1.113164
294.0,76.2,11.0,6.927272727272728,0.0762,98.03,30.7,21,74,141,0.08812822
320.0,197.6,601.0,0.3287853577371048,0.0988,44.21,69.5,8,153,50,2.601036
560.0,63.6,10.0,6.36,0.0636,99.27,32.2,3,0,1057,1.315164
625.0,220.3,201.0,1.0960199004975124,0.11015,78.42,130.4,108,102,128,0.9501897
800.0,66.0,49.0,1.346938775510204,0.066,94.57,35.5,29,30,360,0.4358755
800.0,66.0,49.0,1.346938775510204,0.066,31.52,99.9,28,28,116,0.4358755
560.0,341.6,545.0,0.6267889908256881,0.0854,96.73,25.7,103,99,125,1.958902
800.0,167.0,84.0,1.988095238095238,0.0835,61.2,129.8,66,65,84,7.266841
146.0,188.6,1600.0,0.117875,0.04715,3.62,39.8,44,25,1,0.3004971
604.0,311.6,600.0,0.5193333333333334,0.0779,68.75,104.5,70,1,163,1.008322
324.0,38.0,19.0,2.0,0.038,52.89,116.4,69,355,31,0.8450533
495.0,352.8,121.0,2.915702479338843,0.0882,59.2,62.8,88,94,13,1.473568
460.0,51.5,36.0,1.4305555555555556,0.0515,70.81,128.2,71,431,163,0.8660321
460.0,48.0,3.0,16.0,0.048,36.26,124.9,65,664,49,1.644801
560.0,199.5,111.0,1.7972972972972974,0.09975,6.95,36.3,8,37,1,3.457263
320.0,197.6,601.0,0.3287853577371048,0.0988,5.49,45.5,4,151,4,2.601036
324.0,102.4,16.0,6.4,0.0512,47.07,100.9,92,93,116,0.4797601
324.0,102.4,16.0,6.4,0.0512,95.05,50.4,86,134,247,0.4797601
800.0,66.0,75.0,0.88,0.066,70.65,103.3,13,14,434,0.3451779
620.0,189.8,266.0,0.7135338345864662,0.0949,66.23,82.8,30,90,131,0.3338742
460.0,51.5,36.0,1.4305555555555556,0.0515,25.54,68.9,71,70,51,0.8660321
560.0,198.4,500.0,0.3968,0.0992,20.9,91.7,44,118,21,5.25213
460.0,33.5,18.0,1.8611111111111112,0.0558333333333333,95.02,38.8,153,0,0,2.023612
460.0,38.4,32.0,1.2,0.064,3.58,39.3,166,0,0,0.3146644
190.0,88.3,458.0,0.1927947598253275,0.022075,87.22,70.1,76,77,130,1.169382
320.0,162.0,500.0,0.324,0.081,22.22,95.7,53,130,29,1.815297
146.0,189.6,1600.0,0.1185,0.0474,46.92,120.8,140,128,53,0.3985579
450.0,124.8,227.0,0.5497797356828193,0.0624,68.67,68.2,77,77,195,3.592049
536.0,184.9,84.0,2.2011904761904764,0.09245,52.16,69.2,109,113,77,1.057401
350.0,35.6,13.0,2.7384615384615385,0.0593333333333333,14.66,93.0,48,0,0,11.56194
505.0,149.4,6.0,24.9,0.0747,57.69,97.6,3,98,62,0.9071327
604.0,208.7,500.0,0.4174,0.052175,52.91,135.0,52,56,103,1.716412
450.0,53.3,100.0,0.5329999999999999,0.0533,49.47,80.8,73,74,104,0.2996852
800.0,66.0,49.0,1.346938775510204,0.066,20.11,81.9,28,2,72,0.4358755
320.0,197.6,601.0,0.3287853577371048,0.0988,20.73,104.2,159,158,21,2.601036
800.0,50.0,67.0,0.746268656716418,0.0833333333333333,68.38,97.5,620,0,0,0.7474369
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,34.9,95.2,6,83,100,1.362835
450.0,147.4,301.0,0.4897009966777408,0.0737,83.11,44.1,56,87,102,0.8009977
146.0,189.6,1600.0,0.1185,0.0474,46.15,119.6,139,133,52,0.3985579
560.0,199.5,111.0,1.7972972972972974,0.09975,90.73,69.3,24,238,101,3.457263
450.0,41.0,83.0,0.4939759036144578,0.0683333333333333,63.16,72.2,43,0,0,2.425779
560.0,55.8,10.0,5.58,0.0557999999999999,12.35,94.3,48,51,19,2.042118
560.0,60.8,10.0,6.08,0.0608,20.11,114.2,58,1172,34,0.3221368
294.0,80.1,254.0,0.3153543307086613,0.0800999999999999,62.54,67.4,72,68,286,0.319741
320.0,122.7,77.0,1.5935064935064935,0.06135,67.9,66.9,12,93,153,1.593427
800.0,66.0,69.0,0.9565217391304348,0.066,61.51,69.0,10,18,350,0.768085
146.0,189.2,1600.0,0.11825,0.0472999999999999,80.08,93.0,122,117,94,0.299028
800.0,66.0,69.0,0.9565217391304348,0.066,75.47,130.5,29,29,434,0.768085
320.0,122.7,77.0,1.5935064935064935,0.06135,62.96,69.2,90,94,141,1.593427
625.0,218.2,14.0,15.585714285714284,0.1090999999999999,58.64,65.7,49,97,126,0.5479724
604.0,207.4,550.0,0.3770909090909091,0.05185,17.26,68.5,53,59,25,1.874971
450.0,147.4,301.0,0.4897009966777408,0.0737,80.89,61.9,24,88,98,0.8009977
314.0,113.8,350.0,0.3251428571428571,0.0569,1.65,41.4,92,92,2,0.3047607
450.0,129.0,92.0,1.4021739130434785,0.0645,71.39,68.4,26,83,166,1.000596
604.0,208.7,550.0,0.3794545454545454,0.052175,60.77,125.8,106,4,118,1.265589
146.0,187.4,1600.0,0.117125,0.04685,60.81,134.8,124,0,88,0.3946269
460.0,51.5,36.0,1.4305555555555556,0.0515,60.03,81.2,69,69,132,0.8660321
604.0,311.2,600.0,0.5186666666666666,0.0778,87.04,69.4,99,111,86,0.2728531
560.0,288.2,373.0,0.7726541554959785,0.07205,47.37,119.7,160,77,66,0.7729153
604.0,280.0,2.0,140.0,0.07,31.67,101.8,104,109,32,0.5512151
460.0,46.4,3.0,15.466666666666669,0.0464,66.02,91.3,61,61,64,1.068646
324.0,102.4,57.0,1.7964912280701757,0.0512,68.24,80.4,10,88,96,3.41324
552.0,219.4,6.0,36.56666666666667,0.1097,83.64,69.9,12,111,158,1.562582
146.0,187.4,1600.0,0.117125,0.04685,1.47,35.4,53,95,1,0.3946269
604.0,311.6,600.0,0.5193333333333334,0.0779,62.5,120.4,71,25,131,1.008322
294.0,80.1,254.0,0.3153543307086613,0.0800999999999999,19.17,112.4,71,52,128,0.319741
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,87.02,67.8,66,66,115,0.2916726
450.0,95.8,72.0,1.3305555555555555,0.0958,37.95,80.1,54,49,224,1.355596
324.0,102.4,57.0,1.7964912280701757,0.0512,88.84,40.1,91,91,122,3.41324
560.0,55.8,10.0,5.58,0.0557999999999999,95.16,44.0,51,717,123,2.042118
604.0,234.2,433.0,0.5408775981524249,0.05855,41.55,121.2,81,93,46,1.696731
560.0,260.4,450.0,0.5786666666666667,0.0650999999999999,47.87,119.8,89,82,61,1.91208
625.0,218.2,14.0,15.585714285714284,0.1090999999999999,88.95,69.9,61,95,196,0.5479724
560.0,63.6,10.0,6.36,0.0636,98.54,32.1,34,35,1053,1.315164
314.0,115.1,401.0,0.2870324189526184,0.05755,40.17,120.0,93,92,51,0.4264583
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,19.29,120.3,39,0,0,14.85745
620.0,189.8,266.0,0.7135338345864662,0.0949,28.2,126.4,77,81,52,0.3338742
320.0,197.6,601.0,0.3287853577371048,0.0988,85.37,74.1,73,142,103,2.601036
460.0,49.8,7.0,7.114285714285714,0.0829999999999999,38.67,106.4,108,0,0,2.185405
314.0,115.1,401.0,0.2870324189526184,0.05755,39.33,118.6,60,92,50,0.4264583
460.0,112.4,24.0,4.683333333333334,0.0562,0.77,32.6,41,38,2,1.113164
560.0,60.8,10.0,6.08,0.0608,82.61,75.6,69,125,74,0.3221368
450.0,53.3,100.0,0.5329999999999999,0.0533,41.05,127.7,73,74,85,0.2996852
460.0,155.8,5.0,31.160000000000004,0.0779,40.58,69.0,27,76,102,1.361657
800.0,167.0,84.0,1.988095238095238,0.0835,40.44,110.6,68,67,53,7.266841
625.0,220.3,201.0,1.0960199004975124,0.11015,22.8,114.6,37,103,34,0.9501897
625.0,155.4,34.0,4.570588235294117,0.0777,6.94,35.3,25,82,3,0.9041876
485.0,113.0,267.0,0.4232209737827715,0.0565,16.14,71.5,81,78,18,5.026582
324.0,102.4,16.0,6.4,0.0512,60.81,87.2,40,91,153,0.4797601
620.0,189.8,266.0,0.7135338345864662,0.0949,92.13,68.9,85,89,180,0.3338742
450.0,147.4,301.0,0.4897009966777408,0.0737,82.67,46.0,31,87,102,0.8009977
314.0,113.8,350.0,0.3251428571428571,0.0569,13.17,59.1,60,33,18,0.3047607
604.0,208.7,550.0,0.3794545454545454,0.052175,75.6,88.8,52,58,157,1.265589
190.0,85.6,401.0,0.2134663341645885,0.0214,1.32,23.5,0,100,1,1.655061
450.0,54.8,10.0,5.48,0.0547999999999999,2.84,28.8,48,0,0,2.453874
460.0,51.5,36.0,1.4305555555555556,0.0515,54.73,129.7,69,424,123,0.8660321
560.0,341.6,545.0,0.6267889908256881,0.0854,32.24,110.8,93,91,38,1.958902
460.0,51.5,36.0,1.4305555555555556,0.0515,5.14,72.0,69,70,10,0.8660321
190.0,85.6,401.0,0.2134663341645885,0.0214,0.66,22.1,0,0,0,1.655061
460.0,155.6,33.0,4.715151515151515,0.0778,52.62,69.6,84,93,199,1.013855
350.0,77.6,12.0,6.466666666666666,0.0775999999999999,36.0,106.1,25,54,156,1.354934
536.0,168.4,16.0,10.525,0.0842,2.27,33.1,41,99,2,2.792194
625.0,83.3,12.0,6.941666666666666,0.0833,16.96,89.1,75,77,15,0.3981313
146.0,188.4,1600.0,0.11775,0.0471,44.15,111.3,132,130,70,0.5068955
580.0,264.5,413.0,0.6404358353510896,0.066125,74.61,35.8,82,79,126,3.708582
320.0,158.6,90.0,1.762222222222222,0.0793,82.78,90.7,11,145,169,0.6491697
450.0,53.3,100.0,0.5329999999999999,0.0533,91.58,66.2,73,74,197,0.2996852
320.0,197.6,601.0,0.3287853577371048,0.0988,45.73,69.4,10,153,52,2.601036
560.0,63.6,10.0,6.36,0.0636,68.01,68.4,7,33,729,1.315164
560.0,341.8,545.0,0.6271559633027524,0.08545,49.11,120.8,104,90,62,3.928609
560.0,341.8,545.0,0.6271559633027524,0.08545,83.48,71.0,105,90,114,3.928609
350.0,35.0,87.0,0.4022988505747126,0.0583333333333333,31.94,104.2,54,0,0,3.341123
324.0,44.6,41.0,1.0878048780487806,0.0446,49.71,88.3,67,338,55,0.7530965
450.0,124.8,227.0,0.5497797356828193,0.0624,6.75,61.0,74,76,15,3.592049
450.0,147.4,301.0,0.4897009966777408,0.0737,72.0,67.7,87,88,87,0.8009977
320.0,162.0,500.0,0.324,0.081,70.88,89.5,45,138,87,1.815297
320.0,20.2,47.0,0.4297872340425532,0.0336666666666666,95.12,30.3,118,0,0,1.343926
460.0,51.5,36.0,1.4305555555555556,0.0515,7.79,91.0,69,138,17,0.8660321
460.0,49.8,7.0,7.114285714285714,0.0829999999999999,15.47,57.7,56,0,0,2.185405
604.0,208.7,550.0,0.3794545454545454,0.052175,66.03,113.3,52,55,130,1.265589
505.0,149.4,6.0,24.9,0.0747,94.87,39.7,3,296,107,0.9071327
324.0,102.4,57.0,1.7964912280701757,0.0512,79.83,68.1,5,90,113,3.41324
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,70.24,75.6,41,0,0,14.85745
625.0,83.3,12.0,6.941666666666666,0.0833,81.66,118.5,76,152,60,0.3981313
625.0,220.3,201.0,1.0960199004975124,0.11015,24.32,120.3,108,103,37,0.9501897
560.0,55.8,10.0,5.58,0.0557999999999999,21.07,129.8,50,333,24,2.042118
536.0,184.9,84.0,2.2011904761904764,0.09245,15.28,87.4,109,89,20,1.057401
320.0,197.6,601.0,0.3287853577371048,0.0988,18.29,97.0,159,158,18,2.601036
314.0,115.1,401.0,0.2870324189526184,0.05755,28.03,94.3,18,91,33,0.4264583
460.0,155.8,5.0,31.160000000000004,0.0779,6.28,55.8,12,10,13,1.361657
400.0,295.4,334.0,0.8844311377245508,0.07385,21.52,65.4,21,104,17,5.220153
485.0,113.0,267.0,0.4232209737827715,0.0565,91.93,39.2,79,76,142,5.026582
460.0,155.6,33.0,4.715151515151515,0.0778,35.39,67.4,38,86,139,1.013855
460.0,48.0,3.0,16.0,0.048,35.75,118.8,66,661,48,1.644801
146.0,189.2,1600.0,0.11825,0.0472999999999999,75.94,113.2,119,115,89,0.299028
800.0,50.0,67.0,0.746268656716418,0.0833333333333333,26.1,114.6,2119,0,0,0.7474369
460.0,48.0,3.0,16.0,0.048,17.2,129.7,65,415,26,1.644801
495.0,43.6,2.0,21.8,0.0726666666666666,91.36,69.0,52,0,0,1.600976
460.0,38.4,32.0,1.2,0.064,33.33,123.9,37,0,0,0.3146644
800.0,50.0,67.0,0.746268656716418,0.0833333333333333,29.78,126.2,410,0,0,0.7474369
560.0,71.1,71.0,1.0014084507042254,0.0711,25.67,129.9,62,1636,19,14.40188
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,5.6,51.5,71,145,7,0.2916726
560.0,290.6,450.0,0.6457777777777778,0.07265,90.87,33.8,88,90,118,3.65923
604.0,311.6,600.0,0.5193333333333334,0.0779,26.44,91.9,70,73,43,1.008322
495.0,368.0,47.0,7.829787234042553,0.092,87.27,40.2,84,80,86,1.304339
625.0,83.3,12.0,6.941666666666666,0.0833,44.29,113.0,76,320,30,0.3981313
620.0,189.8,266.0,0.7135338345864662,0.0949,85.9,80.5,20,62,167,0.3338742
560.0,71.1,71.0,1.0014084507042254,0.0711,78.21,122.7,61,344,66,14.40188
604.0,306.6,600.0,0.511,0.07665,61.08,128.2,72,3,80,3.03364
604.0,306.6,600.0,0.511,0.07665,52.1,122.3,35,9,67,3.03364
604.0,208.7,550.0,0.3794545454545454,0.052175,61.24,125.3,52,5,120,1.265589
324.0,38.0,19.0,2.0,0.038,95.45,39.6,69,283,62,0.8450533
350.0,77.6,12.0,6.466666666666666,0.0775999999999999,22.93,37.1,54,54,98,1.354934
604.0,207.4,550.0,0.3770909090909091,0.05185,85.84,69.2,52,57,233,1.874971
146.0,188.4,1600.0,0.11775,0.0471,96.23,39.5,129,127,141,0.5068955
324.0,54.4,119.0,0.4571428571428571,0.0544,99.31,31.1,4,46,713,1.702155
800.0,66.0,49.0,1.346938775510204,0.066,71.74,96.0,27,28,269,0.4358755
146.0,189.6,1600.0,0.1185,0.0474,79.23,91.0,119,117,96,0.3985579
314.0,44.6,35.0,1.2742857142857142,0.0743333333333333,62.56,80.4,61,0,0,0.5272802
190.0,88.3,458.0,0.1927947598253275,0.022075,19.82,47.2,77,89,23,1.169382
450.0,129.0,92.0,1.4021739130434785,0.0645,85.56,113.2,52,83,201,1.000596
450.0,124.8,227.0,0.5497797356828193,0.0624,70.36,69.4,78,77,318,3.592049
146.0,188.4,1600.0,0.11775,0.0471,23.77,61.0,127,122,34,0.5068955
350.0,35.6,13.0,2.7384615384615385,0.0593333333333333,80.75,85.6,43,0,0,11.56194
146.0,189.1,1600.0,0.1181875,0.047275,55.7,132.1,121,114,89,0.4288969
460.0,48.0,3.0,16.0,0.048,85.83,72.1,64,66,127,1.644801
625.0,220.3,201.0,1.0960199004975124,0.11015,89.97,75.1,73,116,148,0.9501897
604.0,310.4,600.0,0.5173333333333333,0.0775999999999999,63.21,121.0,70,73,104,0.6295673
604.0,254.6,228.0,1.1166666666666667,0.06365,76.35,73.4,61,65,116,0.732778
560.0,63.6,10.0,6.36,0.0636,58.32,122.3,15,34,630,1.315164
560.0,71.1,71.0,1.0014084507042254,0.0711,23.0,122.0,62,974,19,14.40188
294.0,80.1,254.0,0.3153543307086613,0.0800999999999999,68.14,88.0,23,69,309,0.319741
294.0,76.2,11.0,6.927272727272728,0.0762,71.05,75.6,70,73,103,0.08812822
460.0,48.0,3.0,16.0,0.048,2.7,47.9,63,336,2,1.644801
604.0,254.6,228.0,1.1166666666666667,0.06365,95.27,29.2,7,61,136,0.732778
604.0,208.7,550.0,0.3794545454545454,0.052175,65.55,114.2,51,55,129,1.265589
324.0,78.3,25.0,3.132,0.0783,0.2,16.9,0,0,0,5.306342
146.0,189.1,1600.0,0.1181875,0.047275,94.3,37.2,121,120,163,0.4288969
324.0,44.6,41.0,1.0878048780487806,0.0446,36.36,79.2,68,206,45,0.7530965
314.0,97.4,300.0,0.3246666666666666,0.0487,36.09,110.6,28,73,62,0.4555725
560.0,71.1,71.0,1.0014084507042254,0.0711,72.64,77.1,67,845,57,14.40188
460.0,48.0,3.0,16.0,0.048,1.18,37.5,66,62,1,1.644801
460.0,155.6,33.0,4.715151515151515,0.0778,46.44,129.8,40,93,179,1.013855
495.0,43.6,2.0,21.8,0.0726666666666666,45.18,104.8,51,0,0,1.600976
536.0,168.4,16.0,10.525,0.0842,86.41,90.9,95,92,188,2.792194
450.0,95.8,72.0,1.3305555555555555,0.0958,12.72,100.5,47,50,69,1.355596
604.0,311.6,600.0,0.5193333333333334,0.0779,27.88,94.7,70,73,46,1.008322
450.0,95.8,72.0,1.3305555555555555,0.0958,27.9,110.8,53,48,160,1.355596
460.0,33.5,18.0,1.8611111111111112,0.0558333333333333,76.64,69.5,39,0,0,2.023612
604.0,234.2,433.0,0.5408775981524249,0.05855,80.19,76.3,81,93,180,1.696731
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,59.03,64.0,68,66,82,0.2916726
324.0,54.4,119.0,0.4571428571428571,0.0544,82.76,118.4,8,9,585,1.702155
350.0,35.6,13.0,2.7384615384615385,0.0593333333333333,5.75,48.2,51,0,0,11.56194
450.0,124.8,227.0,0.5497797356828193,0.0624,33.01,92.4,73,73,94,3.592049
450.0,41.0,83.0,0.4939759036144578,0.0683333333333333,48.77,93.4,46,0,0,2.425779
800.0,66.0,69.0,0.9565217391304348,0.066,35.09,129.9,30,15,187,0.768085
560.0,55.8,10.0,5.58,0.0557999999999999,34.14,80.7,52,264,43,2.042118
495.0,352.8,121.0,2.915702479338843,0.0882,5.35,36.0,85,108,4,1.473568
400.0,143.6,37.0,3.881081081081081,0.0718,73.97,80.2,108,106,51,0.6883717
190.0,87.6,456.0,0.1921052631578947,0.0219,8.7,29.9,177,102,7,1.338738
800.0,50.0,67.0,0.746268656716418,0.0833333333333333,38.6,130.5,333,0,0,0.7474369
460.0,33.5,18.0,1.8611111111111112,0.0558333333333333,54.21,85.5,214,0,0,2.023612
324.0,54.4,119.0,0.4571428571428571,0.0544,11.49,94.2,48,45,76,1.702155
536.0,184.9,84.0,2.2011904761904764,0.09245,20.27,99.8,11,115,28,1.057401
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,52.62,66.6,43,0,0,14.85745
146.0,188.4,1600.0,0.11775,0.0471,21.13,60.0,127,121,30,0.5068955
495.0,362.5,73.0,4.965753424657534,0.090625,51.37,129.1,80,95,37,1.484328
324.0,102.4,16.0,6.4,0.0512,12.84,97.7,92,92,29,0.4797601
324.0,102.4,57.0,1.7964912280701757,0.0512,72.53,69.4,75,88,102,3.41324
460.0,155.8,5.0,31.160000000000004,0.0779,23.04,130.1,81,78,56,1.361657
495.0,43.6,2.0,21.8,0.0726666666666666,48.5,85.4,52,0,0,1.600976
536.0,184.9,84.0,2.2011904761904764,0.09245,72.43,109.0,58,114,101,1.057401
460.0,190.0,14.0,13.571428571428571,0.095,16.24,91.3,43,44,20,2.184558
450.0,53.3,100.0,0.5329999999999999,0.0533,0.7,26.9,0,50,1,0.2996852
460.0,155.8,5.0,31.160000000000004,0.0779,46.6,78.9,82,79,123,1.361657
480.0,156.4,242.0,0.6462809917355372,0.0782,80.51,89.3,30,98,217,2.855713
146.0,189.1,1600.0,0.1181875,0.047275,2.35,35.5,55,47,1,0.4288969
324.0,54.4,119.0,0.4571428571428571,0.0544,98.85,32.1,45,46,711,1.702155
560.0,198.4,500.0,0.3968,0.0992,47.39,93.1,47,123,53,5.25213
495.0,368.0,47.0,7.829787234042553,0.092,66.06,88.0,92,87,63,1.304339
604.0,234.2,433.0,0.5408775981524249,0.05855,72.46,95.5,80,5,155,1.696731
320.0,162.0,500.0,0.324,0.081,91.57,69.1,25,25,117,1.815297
235.0,19.8,33.0,0.6,0.033,45.63,129.9,38,0,0,1.645152
350.0,35.6,13.0,2.7384615384615385,0.0593333333333333,68.39,81.9,42,0,0,11.56194
460.0,112.4,24.0,4.683333333333334,0.0562,5.87,54.4,18,19,18,1.113164
604.0,306.6,600.0,0.511,0.07665,55.09,129.3,73,81,70,3.03364
146.0,188.6,1600.0,0.117875,0.04715,47.46,120.3,127,120,84,0.3004971
324.0,51.3,9.0,5.699999999999999,0.0513,66.67,102.2,45,45,181,0.4998396
495.0,352.8,121.0,2.915702479338843,0.0882,81.94,103.2,85,88,55,1.473568
460.0,48.0,3.0,16.0,0.048,22.6,94.9,66,334,30,1.644801
314.0,44.6,35.0,1.2742857142857142,0.0743333333333333,93.83,34.1,71,0,0,0.5272802
604.0,234.2,433.0,0.5408775981524249,0.05855,76.33,85.9,80,14,175,1.696731
604.0,310.4,600.0,0.5173333333333333,0.0775999999999999,14.15,49.0,144,73,18,0.6295673
604.0,310.4,600.0,0.5173333333333333,0.0775999999999999,90.57,40.6,67,69,149,0.6295673
625.0,218.2,14.0,15.585714285714284,0.1090999999999999,50.42,68.7,56,96,108,0.5479724
324.0,78.3,25.0,3.132,0.0783,68.84,63.8,5,56,367,5.306342
146.0,189.1,1600.0,0.1181875,0.047275,41.28,98.0,121,119,65,0.4288969
560.0,63.6,10.0,6.36,0.0636,54.84,84.5,32,30,591,1.315164
235.0,19.8,33.0,0.6,0.033,92.46,43.3,33,0,0,1.645152
604.0,311.2,600.0,0.5186666666666666,0.0778,72.22,101.0,97,108,70,0.2728531
324.0,44.6,41.0,1.0878048780487806,0.0446,46.62,111.0,66,429,53,0.7530965
324.0,44.6,41.0,1.0878048780487806,0.0446,70.02,90.9,66,66,94,0.7530965
460.0,33.5,18.0,1.8611111111111112,0.0558333333333333,27.73,128.5,45,0,0,2.023612
146.0,187.4,1600.0,0.117125,0.04685,35.53,87.8,133,126,43,0.3946269
800.0,50.0,67.0,0.746268656716418,0.0833333333333333,29.04,123.6,78,0,0,0.7474369
460.0,112.4,24.0,4.683333333333334,0.0562,31.38,117.4,67,72,94,1.113164
625.0,83.3,12.0,6.941666666666666,0.0833,59.52,67.1,74,152,42,0.3981313
324.0,102.4,16.0,6.4,0.0512,18.92,121.9,92,93,45,0.4797601
350.0,35.6,13.0,2.7384615384615385,0.0593333333333333,68.97,80.9,40,0,0,11.56194
560.0,288.2,373.0,0.7726541554959785,0.07205,82.78,59.4,88,82,120,0.7729153
460.0,51.5,36.0,1.4305555555555556,0.0515,61.53,69.5,68,67,137,0.8660321
314.0,113.8,350.0,0.3251428571428571,0.0569,67.49,78.9,58,88,110,0.3047607
324.0,139.6,253.0,0.5517786561264821,0.0698,65.58,102.4,112,225,65,0.5054298
604.0,208.7,550.0,0.3794545454545454,0.052175,77.51,83.9,51,57,163,1.265589
480.0,82.4,128.0,0.64375,0.0824,27.55,76.8,13,13,78,2.207412
460.0,155.8,5.0,31.160000000000004,0.0779,74.35,76.5,61,80,198,1.361657
560.0,63.6,10.0,6.36,0.0636,1.65,35.0,32,34,5,1.315164
324.0,78.3,25.0,3.132,0.0783,42.01,80.3,32,32,214,5.306342
460.0,33.5,18.0,1.8611111111111112,0.0558333333333333,85.05,69.8,39,0,0,2.023612
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,56.38,109.8,40,81,174,1.362835
460.0,46.4,3.0,15.466666666666669,0.0464,40.54,129.8,60,122,33,1.068646
560.0,286.8,450.0,0.6373333333333333,0.0717,84.5,32.6,103,89,73,3.629072
495.0,352.8,121.0,2.915702479338843,0.0882,53.51,37.7,93,99,3,1.473568
314.0,93.4,269.0,0.3472118959107806,0.0467,30.94,96.8,71,60,57,0.4271967
625.0,83.3,12.0,6.941666666666666,0.0833,24.57,108.0,77,808,21,0.3981313
460.0,48.0,3.0,16.0,0.048,27.32,67.3,65,65,40,1.644801
536.0,184.9,84.0,2.2011904761904764,0.09245,52.82,69.1,17,113,78,1.057401
460.0,46.4,3.0,15.466666666666669,0.0464,7.34,50.8,65,191,6,1.068646
620.0,189.8,266.0,0.7135338345864662,0.0949,57.38,68.0,84,86,114,0.3338742
146.0,188.4,1600.0,0.11775,0.0471,30.19,77.8,136,1,47,0.5068955
620.0,189.8,266.0,0.7135338345864662,0.0949,40.66,119.3,72,77,79,0.3338742
324.0,54.4,119.0,0.4571428571428571,0.0544,35.4,84.0,5,45,224,1.702155
320.0,164.6,351.0,0.4689458689458689,0.0823,40.0,84.7,57,124,21,1.532855
320.0,164.6,351.0,0.4689458689458689,0.0823,76.0,119.8,79,123,42,1.532855
625.0,218.2,14.0,15.585714285714284,0.1090999999999999,11.33,80.8,66,66,25,0.5479724
800.0,66.0,75.0,0.88,0.066,69.2,95.3,30,12,423,0.3451779
460.0,155.8,5.0,31.160000000000004,0.0779,75.39,84.4,70,79,200,1.361657
146.0,188.6,1600.0,0.117875,0.04715,80.43,83.0,121,112,131,0.3004971
450.0,95.8,72.0,1.3305555555555555,0.0958,71.65,82.1,0,33,439,1.355596
800.0,50.0,67.0,0.746268656716418,0.0833333333333333,14.34,85.3,122,0,0,0.7474369
625.0,218.2,14.0,15.585714285714284,0.1090999999999999,92.35,55.2,7,95,203,0.5479724
400.0,143.6,37.0,3.881081081081081,0.0718,74.66,78.4,108,105,52,0.6883717
450.0,41.0,83.0,0.4939759036144578,0.0683333333333333,49.82,87.8,95,0,0,2.425779
146.0,188.8,1600.0,0.118,0.0472,59.62,134.9,130,123,97,0.4435995
460.0,40.0,3.0,13.333333333333334,0.0666666666666666,14.5,61.7,45,0,0,1.130695
320.0,162.0,500.0,0.324,0.081,57.09,69.2,5,130,71,1.815297
146.0,188.6,1600.0,0.117875,0.04715,71.01,131.0,119,117,117,0.3004971
146.0,189.1,1600.0,0.1181875,0.047275,90.94,56.0,110,108,158,0.4288969
560.0,71.1,71.0,1.0014084507042254,0.0711,83.54,112.5,62,127,69,14.40188
560.0,55.8,10.0,5.58,0.0557999999999999,4.84,51.0,54,106,6,2.042118
460.0,49.8,7.0,7.114285714285714,0.0829999999999999,73.48,103.5,964,0,0,2.185405
552.0,219.4,6.0,36.56666666666667,0.1097,43.93,97.5,27,107,112,1.562582
460.0,38.4,32.0,1.2,0.064,29.48,130.6,151,0,0,0.3146644
320.0,108.2,343.0,0.3154518950437318,0.0541,89.17,69.2,52,52,176,2.006101
314.0,113.8,350.0,0.3251428571428571,0.0569,21.4,82.0,77,89,33,0.3047607
460.0,51.5,36.0,1.4305555555555556,0.0515,46.1,68.1,69,68,103,0.8660321
560.0,199.5,111.0,1.7972972972972974,0.09975,39.38,121.3,74,120,39,3.457263
275.0,76.7,7.0,10.957142857142856,0.0767,83.45,57.1,74,76,108,0.8384458
314.0,113.8,350.0,0.3251428571428571,0.0569,54.32,104.9,90,90,85,0.3047607
314.0,115.1,401.0,0.2870324189526184,0.05755,8.37,49.2,85,91,5,0.4264583
560.0,71.1,71.0,1.0014084507042254,0.0711,49.64,91.6,64,192,40,14.40188
460.0,112.4,24.0,4.683333333333334,0.0562,60.2,89.1,28,75,177,1.113164
560.0,341.6,545.0,0.6267889908256881,0.0854,81.78,70.3,87,84,110,1.958902
450.0,129.0,92.0,1.4021739130434785,0.0645,48.03,72.1,88,85,110,1.000596
